date,state,new_deaths_pneumonia_2019,new_deaths_pneumonia_2020,new_deaths_respiratory_failure_2019,new_deaths_respiratory_failure_2020,new_deaths_covid19,epidemiological_week_2019,epidemiological_week_2020,deaths_covid19,deaths_respiratory_failure_2019,deaths_respiratory_failure_2020,deaths_pneumonia_2019,deaths_pneumonia_2020
2020-04-01,PE,23,15,21,17,2,14,14,10,1812,1858,1867,1951
2020-04-01,PI,7,4,7,3,0,14,14,2,748,531,537,432
2020-04-01,PR,23,27,24,14,1,14,14,6,1748,1689,2478,2690
2020-04-01,RJ,71,55,43,48,17,14,14,79,3247,3442,5107,5437
2020-04-01,RN,5,8,4,7,0,14,14,5,410,428,738,714
2020-04-01,RO,1,5,4,0,0,14,14,2,200,223,220,273
2020-04-01,RR,3,1,2,0,0,14,14,0,37,53,80,100
2020-04-01,RS,34,29,34,29,1,14,14,7,2557,2623,3009,3133
2020-04-01,SC,13,16,11,11,3,14,14,8,1264,1133,1504,1515
2020-04-01,SE,3,6,4,1,0,14,14,0,373,382,385,449
2020-04-01,SP,171,183,123,159,64,14,14,501,10778,11031,16328,16663
2020-04-01,TO,3,2,2,1,0,14,14,0,112,179,118,213
2020-04-02,AC,1,1,0,1,0,14,14,0,110,94,217,207
2020-04-02,AL,12,5,10,6,0,14,14,3,528,534,567,528
2020-04-02,AM,3,7,1,5,1,14,14,3,198,214,377,402
2020-04-02,AP,2,0,1,0,0,14,14,0,75,67,107,59
2020-04-02,BA,13,10,26,22,2,14,14,7,2126,1841,1413,1320
2020-04-02,CE,23,23,15,27,8,14,14,43,1259,1296,1751,1794
2020-04-02,DF,10,13,3,4,3,14,14,17,392,477,721,812
2020-04-02,ES,16,9,10,8,2,14,14,5,611,620,1148,1144
2020-04-02,GO,21,13,16,15,1,14,14,10,1195,1276,1511,1571
2020-04-02,MA,5,3,8,10,0,14,14,0,519,535,515,474
2020-04-02,MG,35,53,38,37,7,14,14,37,4012,4169,4742,4984
2020-04-02,MS,8,8,3,7,0,14,14,1,516,570,734,800
2020-04-02,MT,0,2,6,1,0,14,14,0,217,155,199,222
2020-04-02,PA,6,2,6,8,0,14,14,0,512,553,507,464
2020-04-02,PB,9,11,8,12,0,14,14,3,970,898,1066,1013
2020-04-02,PE,14,14,30,12,0,14,14,10,1842,1870,1881,1965
2020-04-02,PI,8,3,9,5,0,14,14,2,757,536,545,435
2020-04-02,PR,23,22,19,24,0,14,14,6,1767,1713,2501,2712
2020-04-02,RJ,61,79,48,44,14,14,14,93,3295,3486,5168,5516
2020-04-02,RN,10,12,5,3,1,14,14,6,415,431,748,726
2020-04-02,RO,6,7,3,3,0,14,14,2,203,226,226,280
2020-04-02,RR,1,1,1,2,0,14,14,0,38,55,81,101
2020-04-02,RS,35,25,31,17,1,14,14,8,2588,2640,3044,3158
2020-04-02,SC,15,15,11,11,4,14,14,12,1275,1144,1519,1530
2020-04-02,SE,4,5,2,2,2,14,14,2,375,384,389,454
2020-04-02,SP,206,163,120,168,68,14,14,569,10898,11199,16534,16826
2020-04-02,TO,0,1,6,3,0,14,14,0,118,182,118,214
2020-04-03,AC,3,2,2,2,0,14,14,0,112,96,220,209
2020-04-03,AL,3,0,8,1,0,14,14,3,536,535,570,528
2020-04-03,AM,4,8,3,8,3,14,14,6,201,222,381,410
2020-04-03,AP,3,0,1,0,0,14,14,0,76,67,110,59
2020-04-03,BA,19,9,26,10,1,14,14,8,2152,1851,1432,1329
2020-04-03,CE,26,24,14,16,10,14,14,53,1273,1312,1777,1818
2020-04-03,DF,5,10,6,2,2,14,14,19,398,479,726,822
2020-04-03,ES,8,12,3,7,1,14,14,6,614,627,1156,1156
2020-04-03,GO,24,19,14,12,1,14,14,11,1209,1288,1535,1590
2020-04-03,MA,4,3,5,3,0,14,14,0,524,538,519,477
2020-04-03,MG,64,39,63,31,9,14,14,46,4075,4200,4806,5023
2020-04-03,MS,8,9,9,5,0,14,14,1,525,575,742,809
2020-04-03,MT,0,3,2,0,1,14,14,1,219,155,199,225
2020-04-03,PA,7,4,6,6,1,14,14,1,518,559,514,468
2020-04-03,PB,16,8,10,7,0,14,14,3,980,905,1082,1021
2020-04-03,PE,14,21,23,20,1,14,14,11,1865,1890,1895,1986
2020-04-03,PI,8,5,14,1,0,14,14,2,771,537,553,440
2020-04-03,PR,27,33,21,23,4,14,14,10,1788,1736,2528,2745
2020-04-03,RJ,58,76,34,49,25,14,14,118,3329,3535,5226,5592
2020-04-03,RN,11,7,7,8,0,14,14,6,422,439,759,733
2020-04-03,RO,4,7,4,4,0,14,14,2,207,230,230,287
2020-04-03,RR,0,1,0,2,1,14,14,1,38,57,81,102
2020-04-03,RS,37,29,43,22,4,14,14,12,2631,2662,3081,3187
2020-04-03,SC,26,20,15,12,1,14,14,13,1290,1156,1545,1550
2020-04-03,SE,7,8,5,2,0,14,14,2,380,386,396,462
2020-04-03,SP,169,212,121,181,72,14,14,641,11019,11380,16703,17038
2020-04-03,TO,0,5,1,4,0,14,14,0,119,186,118,219
2020-04-04,AC,5,1,2,0,0,14,14,0,114,96,225,210
2020-04-04,AL,6,2,6,2,0,14,14,3,542,537,576,530
2020-04-04,AM,4,9,0,6,2,14,14,8,201,228,385,419
2020-04-04,AP,1,0,0,0,0,14,14,0,76,67,111,59
2020-04-04,BA,17,7,18,14,0,14,14,8,2170,1865,1449,1336
2020-04-04,CE,18,13,10,13,6,14,14,59,1283,1325,1795,1831
2020-04-04,DF,11,10,9,10,3,14,14,22,407,489,737,832
2020-04-04,ES,13,15,6,5,1,14,14,7,620,632,1169,1171
2020-04-04,GO,12,16,12,21,3,14,14,14,1221,1309,1547,1606
2020-04-04,MA,4,4,3,2,0,14,14,0,527,540,523,481
2020-04-04,MG,50,34,50,33,2,14,14,48,4125,4233,4856,5057
2020-04-04,MS,7,6,2,7,0,14,14,1,527,582,749,815
2020-04-04,MT,1,2,1,3,1,14,14,2,220,158,200,227
2020-04-04,PA,3,7,3,4,0,14,14,1,521,563,517,475
2020-04-04,PB,6,9,7,6,0,14,14,3,987,911,1088,1030
2020-04-04,PE,11,28,17,26,4,14,14,15,1882,1916,1906,2014
2020-04-04,PI,6,0,9,3,0,14,14,2,780,540,559,440
2020-04-04,PR,22,25,22,15,4,14,14,14,1810,1751,2550,2770
2020-04-04,RJ,62,72,39,49,22,14,14,140,3368,3584,5288,5664
2020-04-04,RN,11,9,6,7,1,14,14,7,428,446,770,742
2020-04-04,RO,4,3,1,3,0,14,14,2,208,233,234,290
2020-04-04,RR,1,0,0,0,0,14,14,1,38,57,82,102
2020-04-04,RS,38,28,34,22,2,14,14,14,2665,2684,3119,3215
2020-04-04,SC,23,11,15,11,3,14,14,16,1305,1167,1568,1561
2020-04-04,SE,8,3,5,1,0,14,14,2,385,387,404,465
2020-04-04,SP,190,164,122,182,85,14,14,726,11141,11562,16893,17202
2020-04-04,TO,0,4,0,0,0,14,14,0,119,186,118,223
2020-04-05,AC,3,2,0,2,0,14,15,0,114,98,228,212
2020-04-05,AL,6,7,6,5,0,14,15,3,548,542,582,537
2020-04-05,AM,7,13,3,6,0,14,15,8,204,234,392,432
2020-04-05,AP,1,0,2,1,0,14,15,0,78,68,112,59
2020-04-05,BA,22,11,25,13,0,14,15,8,2195,1878,1471,1347
2020-04-05,CE,18,26,17,20,10,14,15,69,1300,1345,1813,1857
2020-04-05,DF,7,12,5,6,3,14,15,25,412,495,744,844
2020-04-05,ES,9,16,5,6,3,14,15,10,625,638,1178,1187
2020-04-05,GO,16,18,19,17,8,14,15,22,1240,1326,1563,1624
2020-04-05,MA,6,7,5,2,0,14,15,0,532,542,529,488
2020-04-05,MG,51,63,39,41,7,14,15,55,4164,4274,4907,5120
2020-04-05,MS,3,4,7,7,0,14,15,1,534,589,752,819
2020-04-05,MT,5,3,2,2,0,14,15,2,222,160,205,230
2020-04-05,PA,6,4,5,4,1,14,15,2,526,567,523,479
2020-04-05,PB,10,14,10,10,1,14,15,4,997,921,1098,1044
2020-04-05,PE,12,23,16,25,5,14,15,20,1898,1941,1918,2037
2020-04-05,PI,9,3,16,6,0,14,15,2,796,546,568,443
2020-04-05,PR,32,28,25,20,2,14,15,16,1835,1771,2582,2798
2020-04-05,RJ,62,77,33,63,30,14,15,170,3401,3647,5350,5741
2020-04-05,RN,9,6,6,2,1,14,15,8,434,448,779,748
2020-04-05,RO,9,4,4,0,0,14,15,2,212,233,243,294
2020-04-05,RR,1,3,0,0,0,14,15,1,38,57,83,105
2020-04-05,RS,40,30,27,29,1,14,15,15,2692,2713,3159,3245
2020-04-05,SC,20,20,12,13,1,14,15,17,1317,1180,1588,1581
2020-04-05,SE,7,5,4,2,0,14,15,2,389,389,411,470
2020-04-05,SP,163,164,125,165,107,14,15,833,11266,11727,17056,17366
2020-04-05,TO,2,1,2,2,0,14,15,0,121,188,120,224
2020-04-06,AC,5,3,1,1,0,14,15,0,115,99,233,215
2020-04-06,AL,9,7,8,4,0,14,15,3,556,546,591,544
2020-04-06,AM,3,7,2,8,2,14,15,10,206,242,395,439
2020-04-06,AP,1,1,3,1,0,14,15,0,81,69,113,60
2020-04-06,BA,17,9,24,16,0,14,15,8,2219,1894,1488,1356
2020-04-06,CE,31,25,18,25,12,14,15,81,1318,1370,1844,1882
2020-04-06,DF,13,14,5,4,0,14,15,25,417,499,757,858
2020-04-06,ES,15,14,13,1,0,14,15,10,638,639,1193,1201
2020-04-06,GO,19,13,14,11,3,14,15,25,1254,1337,1582,1637
2020-04-06,MA,8,6,2,10,0,14,15,0,534,552,537,494
2020-04-06,MG,58,59,45,33,3,14,15,58,4209,4307,4965,5179
2020-04-06,MS,7,12,9,9,0,14,15,1,543,598,759,831
2020-04-06,MT,6,2,7,4,0,14,15,2,229,164,211,232
2020-04-06,PA,8,7,7,6,0,14,15,2,533,573,531,486
2020-04-06,PB,18,9,16,9,0,14,15,4,1013,930,1116,1053
2020-04-06,PE,22,28,26,24,3,14,15,23,1924,1965,1940,2065
2020-04-06,PI,9,0,7,4,0,14,15,2,803,550,577,443
2020-04-06,PR,16,36,17,33,6,14,15,22,1852,1804,2598,2834
2020-04-06,RJ,58,68,47,32,23,14,15,193,3448,3679,5408,5809
2020-04-06,RN,5,6,7,3,0,14,15,8,441,451,784,754
2020-04-06,RO,6,6,3,3,0,14,15,2,215,236,249,300
2020-04-06,RR,0,2,3,1,0,14,15,1,41,58,83,107
2020-04-06,RS,28,22,32,29,3,14,15,18,2724,2742,3187,3267
2020-04-06,SC,13,19,15,13,1,14,15,18,1332,1193,1601,1600
2020-04-06,SE,3,4,4,5,1,14,15,3,393,394,414,474
2020-04-06,SP,180,175,123,160,87,14,15,920,11389,11887,17236,17541
2020-04-06,TO,3,0,0,3,0,14,15,0,121,191,123,224
2020-04-07,AC,1,4,1,0,1,15,15,1,116,99,234,219
2020-04-07,AL,7,3,6,3,0,15,15,3,562,549,598,547
2020-04-07,AM,4,11,1,10,6,15,15,16,207,252,399,450
2020-04-07,AP,2,0,2,1,0,15,15,0,83,70,115,60
2020-04-07,BA,12,12,17,12,0,15,15,8,2236,1906,1500,1368
2020-04-07,CE,27,35,20,19,4,15,15,85,1338,1389,1871,1917
2020-04-07,DF,10,7,5,7,0,15,15,25,422,506,767,865
2020-04-07,ES,13,18,4,9,0,15,15,10,642,648,1206,1219
2020-04-07,GO,26,13,20,25,4,15,15,29,1274,1362,1608,1650
2020-04-07,MA,12,5,11,8,6,15,15,6,545,560,549,499
2020-04-07,MG,59,44,45,43,4,15,15,62,4254,4350,5024,5223
2020-04-07,MS,10,7,11,5,1,15,15,2,554,603,769,838
2020-04-07,MT,1,1,2,1,0,15,15,2,231,165,212,233
2020-04-07,PA,5,4,4,3,0,15,15,2,537,576,536,490
2020-04-07,PB,16,9,11,8,0,15,15,4,1024,938,1132,1062
2020-04-07,PE,24,19,20,26,4,15,15,27,1944,1991,1964,2084
2020-04-07,PI,11,0,14,0,1,15,15,3,817,550,588,443
2020-04-07,PR,26,24,17,18,2,15,15,24,1869,1822,2624,2858
2020-04-07,RJ,66,82,34,55,25,15,15,218,3482,3734,5474,5891
2020-04-07,RN,8,8,6,2,1,15,15,9,447,453,792,762
2020-04-07,RO,6,2,8,1,0,15,15,2,223,237,255,302
2020-04-07,RR,0,1,0,0,0,15,15,1,41,58,83,108
2020-04-07,RS,35,24,36,27,2,15,15,20,2760,2769,3222,3291
2020-04-07,SC,21,11,16,8,1,15,15,19,1348,1201,1622,1611
2020-04-07,SE,8,1,5,2,0,15,15,3,398,396,422,475
2020-04-07,SP,185,170,126,190,91,15,15,1011,11515,12077,17421,17711
2020-04-07,TO,1,0,1,0,0,15,15,0,122,191,124,224
2020-04-08,AC,2,1,0,0,0,15,15,1,116,99,236,220
2020-04-08,AL,1,5,6,6,1,15,15,4,568,555,599,552
2020-04-08,AM,5,5,1,5,2,15,15,18,208,257,404,455
2020-04-08,AP,3,0,4,0,0,15,15,0,87,70,118,60
2020-04-08,BA,10,7,20,10,0,15,15,8,2256,1916,1510,1375
2020-04-08,CE,26,15,12,12,11,15,15,96,1350,1401,1897,1932
2020-04-08,DF,5,7,1,4,1,15,15,26,423,510,772,872
2020-04-08,ES,19,10,10,6,3,15,15,13,652,654,1225,1229
2020-04-08,GO,13,18,13,19,5,15,15,34,1287,1381,1621,1668
2020-04-08,MA,5,9,11,8,1,15,15,7,556,568,554,508
2020-04-08,MG,54,43,45,36,10,15,15,72,4299,4386,5078,5266
2020-04-08,MS,14,8,5,6,0,15,15,2,559,609,783,846
2020-04-08,MT,2,3,4,3,1,15,15,3,235,168,214,236
2020-04-08,PA,7,6,5,5,0,15,15,2,542,581,543,496
2020-04-08,PB,21,9,21,6,1,15,15,5,1045,944,1153,1071
2020-04-08,PE,21,17,26,17,3,15,15,30,1970,2008,1985,2101
2020-04-08,PI,1,1,7,2,0,15,15,3,824,552,589,444
2020-04-08,PR,20,20,16,25,5,15,15,29,1885,1847,2644,2878
2020-04-08,RJ,76,82,43,57,32,15,15,250,3525,3791,5550,5973
2020-04-08,RN,10,11,6,4,2,15,15,11,453,457,802,773
2020-04-08,RO,3,2,8,2,1,15,15,3,231,239,258,304
2020-04-08,RR,0,1,2,1,0,15,15,1,43,59,83,109
2020-04-08,RS,38,30,34,35,1,15,15,21,2794,2804,3260,3321
2020-04-08,SC,18,20,17,14,0,15,15,19,1365,1215,1640,1631
2020-04-08,SE,3,3,3,5,0,15,15,3,401,401,425,478
2020-04-08,SP,173,147,138,147,78,15,15,1089,11653,12224,17594,17858
2020-04-08,TO,2,1,1,0,0,15,15,0,123,191,126,225
2020-04-09,AC,5,1,4,2,0,15,15,1,120,101,241,221
2020-04-09,AL,12,6,10,9,3,15,15,7,578,564,611,558
2020-04-09,AM,6,16,1,11,6,15,15,24,209,268,410,471
2020-04-09,AP,1,0,1,0,0,15,15,0,88,70,119,60
2020-04-09,BA,20,8,24,6,0,15,15,8,2280,1922,1530,1383
2020-04-09,CE,27,27,21,23,11,15,15,107,1371,1424,1924,1959
2020-04-09,DF,4,10,3,4,0,15,15,26,426,514,776,882
2020-04-09,ES,12,9,4,11,1,15,15,14,656,665,1237,1238
2020-04-09,GO,18,13,21,8,0,15,15,34,1308,1389,1639,1681
2020-04-09,MA,6,6,5,4,0,15,15,7,561,572,560,514
2020-04-09,MG,46,49,35,38,3,15,15,75,4334,4424,5124,5315
2020-04-09,MS,16,8,6,3,0,15,15,2,565,612,799,854
2020-04-09,MT,3,0,4,1,0,15,15,3,239,169,217,236
2020-04-09,PA,4,4,4,5,1,15,15,3,546,586,547,500
2020-04-09,PB,9,8,7,9,0,15,15,5,1052,953,1162,1079
2020-04-09,PE,24,16,28,17,3,15,15,33,1998,2025,2009,2117
2020-04-09,PI,2,3,5,4,0,15,15,3,829,556,591,447
2020-04-09,PR,39,30,33,23,2,15,15,31,1918,1870,2683,2908
2020-04-09,RJ,52,64,38,40,27,15,15,277,3563,3831,5602,6037
2020-04-09,RN,7,2,10,5,1,15,15,12,463,462,809,775
2020-04-09,RO,4,3,2,1,0,15,15,3,233,240,262,307
2020-04-09,RR,0,1,0,2,1,15,15,2,43,61,83,110
2020-04-09,RS,36,25,30,30,0,15,15,21,2824,2834,3296,3346
2020-04-09,SC,17,9,13,14,1,15,15,20,1378,1229,1657,1640
2020-04-09,SE,6,4,2,0,0,15,15,3,403,401,431,482
2020-04-09,SP,210,149,142,132,73,15,15,1162,11795,12356,17804,18007
2020-04-09,TO,0,3,1,2,0,15,15,0,124,193,126,228
2020-04-10,AC,2,2,1,0,0,15,15,1,121,101,243,223
2020-04-10,AL,8,5,12,4,1,15,15,8,590,568,619,563
2020-04-10,AM,4,11,2,8,7,15,15,31,211,276,414,482
2020-04-10,AP,3,1,2,0,0,15,15,0,90,70,122,61
2020-04-10,BA,11,6,27,10,1,15,15,9,2307,1932,1541,1389
2020-04-10,CE,33,17,28,7,10,15,15,117,1399,1431,1957,1976
2020-04-10,DF,6,4,3,3,0,15,15,26,429,517,782,886
2020-04-10,ES,12,13,7,4,2,15,15,16,663,669,1249,1251
2020-04-10,GO,18,12,12,8,3,15,15,37,1320,1397,1657,1693
2020-04-10,MA,6,4,8,7,0,15,15,7,569,579,566,518
2020-04-10,MG,57,48,51,28,6,15,15,81,4385,4452,5181,5363
2020-04-10,MS,17,11,7,5,0,15,15,2,572,617,816,865
2020-04-10,MT,3,1,2,1,0,15,15,3,241,170,220,237
2020-04-10,PA,3,0,6,3,0,15,15,3,552,589,550,500
2020-04-10,PB,9,10,11,7,1,15,15,6,1063,960,1171,1089
2020-04-10,PE,28,20,11,20,6,15,15,39,2009,2045,2037,2137
2020-04-10,PI,2,1,11,2,0,15,15,3,840,558,593,448
2020-04-10,PR,33,18,17,14,1,15,15,32,1935,1884,2716,2926
2020-04-10,RJ,62,74,45,47,29,15,15,306,3608,3878,5664,6111
2020-04-10,RN,8,6,6,6,0,15,15,12,469,468,817,781
2020-04-10,RO,6,5,3,2,0,15,15,3,236,242,268,312
2020-04-10,RR,0,0,0,0,0,15,15,2,43,61,83,110
2020-04-10,RS,42,38,34,32,1,15,15,22,2858,2866,3338,3384
2020-04-10,SC,11,17,10,6,2,15,15,22,1388,1235,1668,1657
2020-04-10,SE,4,4,4,2,0,15,15,3,407,403,435,486
2020-04-10,SP,176,149,119,186,85,15,15,1247,11914,12542,17980,18156
2020-04-10,TO,2,2,1,1,0,15,15,0,125,194,128,230
2020-04-11,AC,5,2,3,1,0,15,15,1,124,102,248,225
2020-04-11,AL,6,5,7,2,0,15,15,8,597,570,625,568
2020-04-11,AM,7,19,4,9,13,15,15,44,215,285,421,501
2020-04-11,AP,2,0,1,1,1,15,15,1,91,71,124,61
2020-04-11,BA,12,6,17,10,0,15,15,9,2324,1942,1553,1395
2020-04-11,CE,25,21,14,17,13,15,15,130,1413,1448,1982,1997
2020-04-11,DF,12,13,4,7,2,15,15,28,433,524,794,899
2020-04-11,ES,12,11,6,6,1,15,15,17,669,675,1261,1262
2020-04-11,GO,17,11,9,13,2,15,15,39,1329,1410,1674,1704
2020-04-11,MA,5,5,7,6,2,15,15,9,576,585,571,523
2020-04-11,MG,62,39,60,47,4,15,15,85,4445,4499,5243,5402
2020-04-11,MS,9,6,5,4,0,15,15,2,577,621,825,871
2020-04-11,MT,1,0,1,1,1,15,15,4,242,171,221,237
2020-04-11,PA,5,5,9,3,0,15,15,3,561,592,555,505
2020-04-11,PB,20,8,14,12,1,15,15,7,1077,972,1191,1097
2020-04-11,PE,13,17,26,17,4,15,15,43,2035,2062,2050,2154
2020-04-11,PI,5,3,10,0,0,15,15,3,850,558,598,451
2020-04-11,PR,19,26,22,18,3,15,15,35,1957,1902,2735,2952
2020-04-11,RJ,67,68,35,46,39,15,15,345,3643,3924,5731,6179
2020-04-11,RN,15,8,4,5,3,15,15,15,473,473,832,789
2020-04-11,RO,3,3,7,2,1,15,15,4,243,244,271,315
2020-04-11,RR,1,1,0,0,0,15,15,2,43,61,84,111
2020-04-11,RS,36,30,30,27,1,15,15,23,2888,2893,3374,3414
2020-04-11,SC,17,12,13,15,3,15,15,25,1401,1250,1685,1669
2020-04-11,SE,1,4,4,6,0,15,15,3,411,409,436,490
2020-04-11,SP,165,166,138,172,86,15,15,1333,12052,12714,18145,18322
2020-04-11,TO,1,1,1,0,0,15,15,0,126,194,129,231
2020-04-12,AC,5,1,1,3,0,15,16,1,125,105,253,226
2020-04-12,AL,9,3,7,0,0,15,16,8,604,570,634,571
2020-04-12,AM,4,15,3,10,4,15,16,48,218,295,425,516
2020-04-12,AP,2,1,0,0,0,15,16,1,91,71,126,62
2020-04-12,BA,14,13,23,17,0,15,16,9,2347,1959,1567,1408
2020-04-12,CE,27,25,14,28,15,15,16,145,1427,1476,2009,2022
2020-04-12,DF,4,13,3,8,3,15,16,31,436,532,798,912
2020-04-12,ES,12,10,13,10,5,15,16,22,682,685,1273,1272
2020-04-12,GO,20,9,14,14,4,15,16,43,1343,1424,1694,1713
2020-04-12,MA,7,7,7,2,4,15,16,13,583,587,578,530
2020-04-12,MG,47,43,57,24,3,15,16,88,4502,4523,5290,5445
2020-04-12,MS,9,3,6,7,0,15,16,2,583,628,834,874
2020-04-12,MT,3,2,2,0,0,15,16,4,244,171,224,239
2020-04-12,PA,8,1,3,6,0,15,16,3,564,598,563,506
2020-04-12,PB,12,8,10,5,1,15,16,8,1087,977,1203,1105
2020-04-12,PE,20,21,22,23,8,15,16,51,2057,2085,2070,2175
2020-04-12,PI,6,5,17,4,0,15,16,3,867,562,604,456
2020-04-12,PR,30,30,21,22,1,15,16,36,1978,1924,2765,2982
2020-04-12,RJ,61,91,48,65,59,15,16,404,3691,3989,5792,6270
2020-04-12,RN,13,4,8,5,0,15,16,15,481,478,845,793
2020-04-12,RO,10,0,5,2,0,15,16,4,248,246,281,315
2020-04-12,RR,2,0,0,0,0,15,16,2,43,61,86,111
2020-04-12,RS,32,23,27,21,2,15,16,25,2915,2914,3406,3437
2020-04-12,SC,17,15,12,8,1,15,16,26,1413,1258,1702,1684
2020-04-12,SE,8,5,5,6,0,15,16,3,416,415,444,495
2020-04-12,SP,206,141,131,158,88,15,16,1421,12183,12872,18351,18463
2020-04-12,TO,2,1,3,2,0,15,16,0,129,196,131,232
2020-04-13,AC,0,2,0,1,0,15,16,1,125,106,253,228
2020-04-13,AL,6,8,6,2,0,15,16,8,610,572,640,579
2020-04-13,AM,9,13,2,12,3,15,16,51,220,307,434,529
2020-04-13,AP,3,1,2,0,0,15,16,1,93,71,129,63
2020-04-13,BA,19,4,23,13,1,15,16,10,2370,1972,1586,1412
2020-04-13,CE,22,23,16,17,16,15,16,161,1443,1493,2031,2045
2020-04-13,DF,12,3,9,3,1,15,16,32,445,535,810,915
2020-04-13,ES,10,6,8,3,1,15,16,23,690,688,1283,1278
2020-04-13,GO,12,12,8,9,0,15,16,43,1351,1433,1706,1725
2020-04-13,MA,6,3,5,7,2,15,16,15,588,594,584,533
2020-04-13,MG,64,38,54,32,3,15,16,91,4556,4555,5354,5483
2020-04-13,MS,2,6,4,3,1,15,16,3,587,631,836,880
2020-04-13,MT,0,2,1,0,1,15,16,5,245,171,224,241
2020-04-13,PA,8,3,5,1,1,15,16,4,569,599,571,509
2020-04-13,PB,15,11,17,17,3,15,16,11,1104,994,1218,1116
2020-04-13,PE,27,19,22,29,7,15,16,58,2079,2114,2097,2194
2020-04-13,PI,7,1,11,1,1,15,16,4,878,563,611,457
2020-04-13,PR,37,23,15,18,5,15,16,41,1993,1942,2802,3005
2020-04-13,RJ,76,79,49,62,48,15,16,452,3740,4051,5868,6349
2020-04-13,RN,10,5,0,3,0,15,16,15,481,481,855,798
2020-04-13,RO,4,1,3,1,1,15,16,5,251,247,285,316
2020-04-13,RR,2,0,1,0,0,15,16,2,44,61,88,111
2020-04-13,RS,44,39,28,36,5,15,16,30,2943,2950,3450,3476
2020-04-13,SC,20,9,15,11,1,15,16,27,1428,1269,1722,1693
2020-04-13,SE,7,2,4,0,0,15,16,3,420,415,451,497
2020-04-13,SP,195,155,113,167,100,15,16,1521,12296,13039,18546,18618
2020-04-13,TO,2,3,0,1,0,15,16,0,129,197,133,235
2020-04-14,AC,2,2,0,1,0,16,16,1,125,107,255,230
2020-04-14,AL,4,6,7,3,0,16,16,8,617,575,644,585
2020-04-14,AM,7,22,2,13,9,16,16,60,222,320,441,551
2020-04-14,AP,0,0,0,0,0,16,16,1,93,71,129,63
2020-04-14,BA,17,11,25,8,0,16,16,10,2395,1980,1603,1423
2020-04-14,CE,23,16,17,24,14,16,16,175,1460,1517,2054,2061
2020-04-14,DF,12,6,9,6,2,16,16,34,454,541,822,921
2020-04-14,ES,14,7,11,6,3,16,16,26,701,694,1297,1285
2020-04-14,GO,12,9,17,7,2,16,16,45,1368,1440,1718,1734
2020-04-14,MA,4,3,8,1,1,16,16,16,596,595,588,536
2020-04-14,MG,48,30,50,26,5,16,16,96,4606,4581,5402,5513
2020-04-14,MS,11,5,11,4,0,16,16,3,598,635,847,885
2020-04-14,MT,2,1,5,2,0,16,16,5,250,173,226,242
2020-04-14,PA,4,0,11,3,2,16,16,6,580,602,575,509
2020-04-14,PB,17,11,5,12,3,16,16,14,1109,1006,1235,1127
2020-04-14,PE,18,20,20,20,10,16,16,68,2099,2134,2115,2214
2020-04-14,PI,14,1,13,0,0,16,16,4,891,563,625,458
2020-04-14,PR,35,20,24,11,4,16,16,45,2017,1953,2837,3025
2020-04-14,RJ,75,105,51,66,46,16,16,498,3791,4117,5943,6454
2020-04-14,RN,12,3,4,4,0,16,16,15,485,485,867,801
2020-04-14,RO,2,2,6,3,1,16,16,6,257,250,287,318
2020-04-14,RR,3,1,1,1,0,16,16,2,45,62,91,112
2020-04-14,RS,28,29,21,21,0,16,16,30,2964,2971,3478,3505
2020-04-14,SC,21,11,21,11,4,16,16,31,1449,1280,1743,1704
2020-04-14,SE,2,3,1,0,0,16,16,3,421,415,453,500
2020-04-14,SP,190,143,138,161,77,16,16,1598,12434,13200,18736,18761
2020-04-14,TO,2,1,2,1,1,16,16,1,131,198,135,236
2020-04-15,AC,2,1,0,0,1,16,16,2,125,107,257,231
2020-04-15,AL,4,1,7,2,0,16,16,8,624,577,648,586
2020-04-15,AM,4,15,1,12,9,16,16,69,223,332,445,566
2020-04-15,AP,1,0,0,0,0,16,16,1,93,71,130,63
2020-04-15,BA,11,8,18,13,2,16,16,12,2413,1993,1614,1431
2020-04-15,CE,22,22,20,12,16,16,16,191,1480,1529,2076,2083
2020-04-15,DF,6,10,4,5,3,16,16,37,458,546,828,931
2020-04-15,ES,17,16,5,11,2,16,16,28,706,705,1314,1301
2020-04-15,GO,20,9,14,9,0,16,16,45,1382,1449,1738,1743
2020-04-15,MA,6,5,7,5,3,16,16,19,603,600,594,541
2020-04-15,MG,57,32,48,39,9,16,16,105,4654,4620,5459,5545
2020-04-15,MS,12,5,6,7,1,16,16,4,604,642,859,890
2020-04-15,MT,4,4,1,2,0,16,16,5,251,175,230,246
2020-04-15,PA,11,0,9,3,0,16,16,6,589,605,586,509
2020-04-15,PB,11,8,13,9,2,16,16,16,1122,1015,1246,1135
2020-04-15,PE,21,15,29,16,11,16,16,79,2128,2150,2136,2229
2020-04-15,PI,7,0,8,2,0,16,16,4,899,565,632,458
2020-04-15,PR,32,28,19,9,7,16,16,52,2036,1962,2869,3053
2020-04-15,RJ,70,93,40,73,73,16,16,571,3831,4190,6013,6547
2020-04-15,RN,14,3,6,5,1,16,16,16,491,490,881,804
2020-04-15,RO,1,4,6,2,0,16,16,6,263,252,288,322
2020-04-15,RR,0,0,1,0,0,16,16,2,46,62,91,112
2020-04-15,RS,42,31,33,35,1,16,16,31,2997,3006,3520,3536
2020-04-15,SC,22,11,16,5,1,16,16,32,1465,1285,1765,1715
